"475","Мелекесский муниципальный район","2012-11-18T13:00:00","2012-11-08T00:00:00","Схема территориального планирования Мелекесский район Ульяновской области","45/424","","СТП Мелекесский район Ульяновской области","0","","2012-11-18T13:00:00","Схемы территориального планирования муниципальных районов","ООО ""Проект""","","n24538@mail.ru","Евсеев Д.А.","(84235)24538","Начальник отдела - Главный архитектор УТЭР, ЖКХ, С и ДД","5","67390032","Схема территориального планирования Мелекесский район Ульяновской области","3538b3d2-ee43-1709-e043-230019acb57c","","N","","","","49","","27829","475","1","2","Мелекесский муниципальный район","","102184"
"5532","- Коржевское","2012-06-18T00:00:00","2012-05-17T00:00:00","Решение Совета депутатов МО Коржевское сельское поселение","16","","Генплан МО Коржевское СП","0","","2012-06-18T00:00:00","Генеральный план городских округов и поселений","ООО ""Пензенское землеустроительное проектно-изыскательское предприятие""","","inzaorg@mail.ru","Липатова Т.М.","+7(84241)25238","Начальник отдела ахитектуры и строительства Администрации МО ""Инзенский район""","2","701098","Генеральный план муниципального образования Коржевское сельское поселение","3538b3d2-6c28-1709-e043-230019acb57c","","N","","","","83","","22429","5532","1","2","- Коржевское","","102155"
"5536","- Черемушкинское","2012-06-19T00:00:00","2010-12-24T00:00:00","Решение Совета депутатов МО Черемушкинское сельское поселение","63","","Генплан МО Черемушкинское СП","0","","2012-06-19T00:00:00","Генеральный план городских округов и поселений","ООО ""Пензаземпроект""","","inzaorg@mail.ru","Липатова Т.М.","+7(84241)25238","Начальник отдела архитектуры и строительства Администрациии МО ""Инзенский район""","2","223449","Генеральный план муниципального образования Черемушкинское сельское поселение","3538b3d2-552c-1709-e043-230019acb57c","","N","","","","83","","21856","5536","1","2","- Черемушкинское","","102159"
"5534","- Сюксюмское","2012-06-18T00:00:00","2011-03-02T00:00:00","Решение Совета депутатов МО Сюксюмское сельское поселение Инзенскго района","4","","Генплан МО Сюксюмское СП","0","","2012-06-18T00:00:00","Генеральный план городских округов и поселений","ООО ""Пензаземпроект""","","inzaorg@mail.ru","Липатова Т.М.","+7(84241)25238","Начальник отдела архитектуры и строительства Администрации района","1","233169","Генеральный план муниципального образования Сюксюмское сельское поселение Инзенского района","3538b3d2-0c34-1709-e043-230019acb57c","","N","","","","83","","25183","5534","1","2","- Сюксюмское","","102157"
"476","Николаевский муниципальный район","2012-06-20T00:00:00","2011-02-15T00:00:00","Решение","142","","СТП МО ""Николаевский район""","0","","2012-06-20T00:00:00","Схемы территориального планирования муниципальных районов","ООО ""Пенза ГПС""","","nik_pisma@bk.ru","Ахтямова А.А.","+7(84247)21644","Архитектор","2","46210049","Схема территориального планирования муниципального образования ""Николаевский район"" Ульяновской области","3538b3d2-8f16-1709-e043-230019acb57c","","N","","","","49","","17053","476","1","2","Николаевский муниципальный район","","102193"
"5540","- Вальдиватское","2012-06-20T00:00:00","2010-08-26T00:00:00","Решение Совета депутатов муниципального образования ""Карсунский район""","52","","Генплан МО Вальдиватское СП","0","","2012-06-20T00:00:00","Генеральный план городских округов и поселений","ООО ""Пенза ГПС""","","arxkarsun@mail.ru","Потехина Н.Ю.","+7(84246)24761","Начальник - главный архитектор - отдела строительства и архитектуры администрации МО ""Карсунский район""","2","75195850","Генеральный план муниципального образования Вальдиватское сельское поселение Карсунского района Ульяновской области","3538b3d2-5224-1709-e043-230019acb57c","","N","","","","83","","19753","5540","1","2","- Вальдиватское","","102164"
"5570","- Канадейское","2012-06-20T00:00:00","2010-12-10T00:00:00","Решение","69","","Генплан развития МО Канадейское СП","0","","2012-06-20T00:00:00","Генеральный план городских округов и поселений","ООО ""Пенза ГПС""","","nik_pisma@bk.ru","Ахтямова А.А.","+7(84247)21644","Архитектор","2","28262570","Генеральный план развития муниципального образования Канадейское сельское поселение Николаевского района Ульяновской области","3538b3d2-5c24-1709-e043-230019acb57c","","N","","","","83","","19797","5570","1","2","- Канадейское","","102198"
"5567","- Барановское","2012-06-20T00:00:00","2010-12-29T00:00:00","Решение ","70","","Генплан развития МО Барановское СП","0","","2012-06-20T00:00:00","Генеральный план городских округов и поселений","ООО ""Пенза ГПС""","","nik_pisma@bk.ru","Ахтямова А.А.","+7(84247)21644","Архитектор","2","25120365","Генеральный план развития муниципального образования Барановское сельское поселение Николаевского района Ульяновской области","3538b3d2-5b28-1709-e043-230019acb57c","","N","","","","83","","22342","5567","1","2","- Барановское","","102195"
"5541","- Новопогореловское","2012-06-20T00:00:00","2012-08-26T00:00:00","Решение Совета депутатов муниципального образования ""Карсунский район""","54","","Генплан МО Новопогореловское СП","0","","2012-06-20T00:00:00","Генеральный план городских округов и поселений","ООО ""Пенза ГПС""","","arxkarsun@mail.ru","Потехина Н.Ю.","+7(84246)24761","Начальник - главный архитектор - отдела строительства и архитектуры администрации МО ""Карсунский район""","2","23458998","Генеральный план муниципального образования Новопогореловское сельское поселение Карсунского района Ульяновской области","3538b3d2-1830-1709-e043-230019acb57c","","N","","","","83","","22668","5541","1","2","- Новопогореловское","","102165"
"5580","- Новоспасское","2012-06-18T01:00:00","2010-04-27T00:00:00","Решение Совета депутатов МО ""Новоспасское городское поселение""","9/67","","Генплан развития МО ""Новоспасское городское поселение"" ","0","","2012-06-18T01:00:00","Генеральный план городских округов и поселений","ООО ""Пенза ГПС""","","21776arh@mail.ru","Баско Г.И.","+7(84238)21776","Исполняющий обязанности начальника отдела архитектуры и благоустройства","2","27791163","Генеральный план развития муниципального образования ""Новоспасское городское поселение"" Новоспасского района Ульяновской области","3538b3d2-f733-1709-e043-230019acb57c","","N","","","","83","","25129","5580","1","2","- Новоспасское","","102210"
"5523","- Вешкаймское","2012-06-19T00:00:00","2011-08-26T00:00:00","Решение","28/297","","Генплан МО ""Вешкаймское городское поселение""","0","","2012-06-19T00:00:00","Генеральный план городских округов и поселений","ООО ""Пенза ГПС""","","penzagps@mail.ru","Дорофеев П.П.","+7(8412)564562","Генеральный директор","11","303617669","Генеральный план муниципального образования ""Вешкаймское городское поселение""","3538b3d2-1836-1709-e043-230019acb57c","","N","","","","83","","24262","5523","1","2","- Вешкаймское","","102145"
"5582","- Красносельское","2012-06-18T01:00:00","2012-06-18T01:00:00","Решение Совета депутатов МО Красносельское сельское поселение","20/56","","Генплан развития МО Красносельское СП","0","","2012-06-18T01:00:00","Генеральный план городских округов и поселений","ООО ""Пенза ГПС""","","21776arh@mail.ru","Баско Г.И.","+7(84238)21776","Исполняющий обязанности начальника отдела архитектуры и благоустройства","2","32748079","Генеральный план развития муниципального образования Красносельское сельское поселение Новоспасского района Ульяновской области","3538b3d2-d839-1709-e043-230019acb57c","","N","","","","83","","26646","5582","1","2","- Красносельское","","102212"
"5538","- Языковское","2012-06-20T00:00:00","2009-12-30T00:00:00","Решение Совета депутатов муниципального образования ""Карсунский район""","42","","Генплан МО Языковское ГП","0","","2012-06-20T00:00:00","Генеральный план городских округов и поселений","ООО ""Пенза ГПС""","","arxkarsun@mail.ru","Потехина Н.Ю.","+7(84246)24761","Начальник отдела - главный архитектор - отдела строительства и архитектуры администрации МО ""Карсунский район""","4","65733153","Генеральный план муниципального образования Языковское городское поселение Карсунского района Ульяновской области","3538b3d2-9b3b-1709-e043-230019acb57c","","N","","","","83","","26950","5538","1","2","- Языковское","","102162"
"5539","- Большепоселковское","2012-06-20T00:00:00","2010-08-26T00:00:00","Решение Совета депутатов муниципального образования ""Карсунский район""","51","","Генплан МО Большепоселковское СП","0","","2012-06-20T00:00:00","Генеральный план городских округов и поселений","ООО ""Пенза ГПС""","","arxkarsun@mail.ru","Потехина Н.Ю.","+7(84246)24761","Начальник - главный архитектор - отдела строительства и архитектуры администрации МО ""Карсунский район""","2","15881909","Генеральный план муниципального образования Большепоселковское сельское поселение Карсунского района Ульяновской области","3538b3d2-9b3f-1709-e043-230019acb57c","","N","","","","83","","27941","5539","1","2","- Большепоселковское","","102163"
"5571","- Никулинское","2012-06-20T00:00:00","2011-03-16T00:00:00","Решение","78","","Генплан развития МО Никулинское СП","0","","2012-06-20T00:00:00","Генеральный план городских округов и поселений","ООО ""Пенза ГПС""","","nik_pisma@bk.ru","Ахтямова А.А.","+7(84247)21644","Архитектор","2","22787108","Генеральный план развития муниципального образования Никулинское сельское поселение Николаевского района Ульяновской области","3538b3d2-7041-1709-e043-230019acb57c","","N","","","","83","","28388","5571","1","2","- Никулинское","","102199"
"5543","- Горенское","2012-06-20T00:00:00","2010-08-26T00:00:00","Решение Совета депутатов муниципального образования ""Карсунский район""","53","","Генплан МО Горенское СП","0","","2012-06-20T00:00:00","Генеральный план городских округов и поселений","ООО ""Пенза ГПС""","","arxkarsun@mail.ru","Потехина Н.Ю.","+7(84246)24761","Начальник - главный архитектор - отдела строительства и архитектуры администрации МО ""Карсунский район""","2","78651766","Генеральный план муниципального образования Горенское сельское поселение Карсунского район Ульяновской области","3538b3d2-5543-1709-e043-230019acb57c","","N","","","","83","","27230","5543","1","2","- Горенское","","102167"
"5537","- Карсунское","2012-06-18T00:00:00","2009-12-30T00:00:00","Решение Совета депутатов МО ""Карсунский район""","41","","Генплан развития МО Карсунское ГП","0","","2012-06-18T00:00:00","Генеральный план городских округов и поселений","ООО ""Пенза ГПС""","","arxkarsun@mail.ru","Потехина Н.Ю.","+7(84246)24761","Начальник отдела - главный архитектор - отдел строительства и архитектуры администрации МО ""Карсунский район""","1","11578368","Генеральный план развития муниципального образования Карсунское городское поселение Карсунского района Ульяновской области","3538b3d2-4447-1709-e043-230019acb57c","","N","","","","83","","29871","5537","1","2","- Карсунское","","102161"
"484","Сурский муниципальный район","2012-06-18T00:00:00","2010-09-22T00:00:00","Решение Совета депутатов муниципального образования ""Сурский район""","27/60","","СТП МО ""Сурский район""","0","","2012-06-18T00:00:00","Схемы территориального планирования муниципальных районов","ООО ""Пенза ГПС""","","arxitektura-surskoe@mail.ru","Сидорченко Т.И.","+7(84242)21839","Начальник управления","8","1842141","Схема территориального планирования муниципального образования ""Сурский район""","3538b3d2-4b47-1709-e043-230019acb57c","","N","","","","49","","29878","484","1","2","Сурский муниципальный район","","102250"
"5566","- Николаевское","2012-06-20T00:00:00","2010-06-29T00:00:00","Решение","49","","Генплан развития МО Николаевское ГП","0","","2012-06-20T00:00:00","Генеральный план городских округов и поселений","ООО ""Пенза ГПС""","","nik_pisma@bk.ru","Ахтямова А.А.","+7(84247)21644","Архитектор","2","25897318","Генеральный план развития муниципального образования Николаевское городское поселение Николаевского района Ульяновской области","3538b3d2-224d-1709-e043-230019acb57c","","N","","","","83","","31230","5566","1","2","- Николаевское","","102194"
"5542","- Сосновское","2012-06-20T00:00:00","2012-06-06T00:00:00","Решение Совета депутатов муниципального образования ""Карсунский район""","31","","Генплан МО Сосновское СП","0","","2012-06-20T00:00:00","Генеральный план городских округов и поселений","ООО ""Пенза ГПС""","","arxkarsun@mail.ru","Потехина Н.Ю.","+7(84246)24761","Начальник отдела - главный архитектор - отдела строительства и архитектуры администрации МО ""Карсунский район""","2","8664136","Генеральный план муниципального образования Сосновское сельское поселение Карсунского района Ульяновской области","3538b3d2-2653-1709-e043-230019acb57c","","N","","","","83","","32351","5542","1","2","- Сосновское","","102166"
"5615","- Сурское","2012-06-18T00:00:00","2011-08-31T00:00:00","Решение Совета депутатов муницпального образования ""Сурский район""","40/41","","Генплан МО Сурское СП","0","","2012-06-18T00:00:00","Генеральный план городских округов и поселений","ООО ""Пенза ГПС""","","arxitektura-surskoe@mail.ru","Сидорченко Т.И.","+7(84242)21839","Начальник управления","16","2725020","Генеральный план муниципального образования Сурское городское поселение","3538b3d2-3b53-1709-e043-230019acb57c","","N","","","","83","","32253","5615","1","2","- Сурское","","102251"
"5551","- Майнское","2012-06-19T00:00:00","2010-02-19T00:00:00"," Решение Совета дептатов муницпального образования ""Майнский район"" Ульяновской области ","6/23","","ГП МО Майнское городское поселение ","0","","2012-06-19T00:00:00","Генеральный план городских округов и поселений","ООО ""ПРОЕКТ"" г. Ульяновск","","21294@mail.ru","Пестов Е.Н.","88424421952","Начальник управления  архитектуры и строительства администрации района","1","","Генеральный план муниципальное образование ""Майнское городское поселение"" Майнского района Ульяновской области","3538b3d2-7541-1709-e043-230019acb57c","","N","","","","83","","28393","5551","1","2","- Майнское","","102177"
"5563","- Рязановское","2012-06-15T00:00:00","2010-08-03T00:00:00","Решение Совета депутатов МО ""Рязановское сельское поселение"" Мелекесского района","9/25","","Генплан МО ""Рязановское сельское поселение""","0","","2012-06-15T00:00:00","Генеральный план городских округов и поселений","ООО ""ПРОЕКТ""","","melekess-eias@mail.ru","Илюхина Ю.В.","+7(84235)24538","Главный специалист отдела строительства и архитектуры УТЭР, ЖКХ, строительства и ДД","16","145961579","Генеральный план муниципального образования ""Рязановское сельское поселение"" Мелекесского муници-пального района Ульяновской области","3538b3d2-0518-1709-e043-230019acb57c","","N","","","","83","","17416","5563","1","2","- Рязановское","","102190"
"5557","- Тагайское","2012-06-19T00:00:00","2010-08-18T00:00:00","Решение Совета депутатов муниципального образования ""Майнский район"" Ульяновской области","12/78","","Генплан МО ""Тагайское сельское поселение""","0","","2012-06-19T00:00:00","Генеральный план городских округов и поселений","ООО ""ПРОЕКТ""","","21294@mail.ru","Пестов Е.Н. ","+7(84244)21952","Начальник управления архитектуры и строительства администрации района","4","1277440","Генеральный план мунипального образования ""Тагайское сельское поселение"" Майнского района Ульяновской области","3538b3d2-7818-1709-e043-230019acb57c","","N","","","","83","","17435","5557","1","2","- Тагайское","","102183"
"474","Майнский муниципальный район","2012-06-18T00:00:00","2010-02-19T00:00:00","Решение Совета депутатов муниципального образования ""Майнский район"" Ульяновской области","6/23","","СТП МО ""Майнский район""","0","","2012-06-18T00:00:00","Схемы территориального планирования муниципальных районов","ООО ""ПРОЕКТ""","","21294@mail.ru","Пестов Е.Н.","+7(84244)21952","Начальник управления архитектуры и строительства администрации района","3","1239040","Схема территориального планирования  муниципального образования ""Майнский район"" Ульяновской области","3538b3d2-bd23-1709-e043-230019acb57c","","N","","","","49","","20870","474","1","2","Майнский муниципальный район","","102176"
"5560","- Новоселкинское","2012-06-18T00:00:00","2010-08-26T00:00:00","Решение Совета депутатов МО ""Новоселкинское сельское поселение"" Мелекесского района","9/27","","Генплан МО ""Новосёлкинское сельское поселение""","0","","2012-06-18T00:00:00","Генеральный план городских округов и поселений","ООО ""ПРОЕКТ""","","melekess-eias@mail.ru","Илюхина Ю.В.","+7(84235)24538","Главный специалист отдела строительства и архитектуры УТЭР, ЖКХ, строительства и ДД","12","55225476","Генеральный план муниципального образования ""Новосёлкинское сельское поселение"" Мелекесского муниципального района Ульяновской области","3538b3d2-0324-1709-e043-230019acb57c","","N","","","","83","","20967","5560","1","2","- Новоселкинское","","102187"
"5561","- Лебяжинское","2012-06-18T00:00:00","2012-05-25T00:00:00","Решение Совета депутатов МО ""Лебяжинское сельское поселение"" Мелекесского района","5/22","","Генплан МО ""Лебяжинское сельское поселение""","0","","2012-06-18T00:00:00","Генеральный план городских округов и поселений","ООО ""ПРОЕКТ""","","melekess-eias@mail.ru","Илюхина Ю.В.","+7(84235)24538","Главный специалист отдела строительства и архитектуры УТЭР, ЖКХ, строительства и ДД","24","130020086","Генеральный план муниципального образования ""Лебяжинское сельское поселение"" Мелекесского муниципального района Ульяновской области","3538b3d2-8d26-1709-e043-230019acb57c","","N","","","","83","","19839","5561","1","2","- Лебяжинское","","102188"
"5558","- Мулловское","2012-06-19T00:00:00","2012-01-27T00:00:00","Решение Совета депутатов МО ""Мулловское городское поселение"" Мелекесского района","2/5","","Генплан МО ""Мулловское городское поселение""","0","","2012-06-19T00:00:00","Генеральный план городских округов и поселений","ООО ""ПРОЕКТ""","","melekess-eias@mail.ru","Илюхина Ю.В.","+7(84235)24538","Главный специалист отдела строительства и архитектуры УТЭР, ЖКХ, строительства и ДД","14","92378082","Генеральный план муниципального образования ""Мулловское городское поселение"" Мелекесского муниципального района Ульяновской области","3538b3d2-1032-1709-e043-230019acb57c","","N","","","","83","","23218","5558","1","2","- Мулловское","","102185"
"5559","- Новомайнское","2012-06-15T00:00:00","2010-07-27T00:00:00","Решение Совета депутатов МО ""Новомайнское городское поселение"" Мелекесского района","9/28","","Генплан МО ""Новомайнское городское поселение""","0","","2012-06-15T00:00:00","Генеральный план городских округов и поселений","ООО ""ПРОЕКТ""","","melekess-eias@mail.ru","Илюхина Ю.В.","+7(84235)24538","Главный специалист отдела строительства и архитектуры УТЭР, ЖКХ, строительства и ДД","12","71196568","Генеральный план муниципального образования ""Новомайнское городское поселение"" Мелекесского муниципального района Ульяновской области","3538b3d2-1541-1709-e043-230019acb57c","","N","","","","83","","27869","5559","1","2","- Новомайнское","","102186"
"5552","- Игнатовское","2012-06-19T00:00:00","2010-02-19T00:00:00","Решение Совета депутатов муниципального образования ""Майнский район"" Ульяновской области","6/23","","Генплан МО ""Игнатовское городское поселение""","0","","2012-06-19T00:00:00","Генеральный план городских округов и поселений","ООО ""ПРОЕКТ""","","21294@mail.ru","Пестов Е.Н. ","+7(84244)21952","Начальник управления архитектуры и строительства администрации района","4","1381888","Генеральный план муниципального образования ""Игнатовское городское поселение"" Майнского района Ульяновской области","3538b3d2-4543-1709-e043-230019acb57c","","N","","","","83","","27176","5552","1","2","- Игнатовское","","102178"
"5551","- Майнское","2012-06-18T00:00:00","2010-02-19T00:00:00"," Решение Совета дептатов муницпального образования ""Майнский район"" Ульяновской области ","6/23","","Генплан МО ""Майнское городское поселение""","0","","2012-06-18T00:00:00","Генеральный план городских округов и поселений","ООО ""ПРОЕКТ""","","21294@mail.ru","Пестов Е.Н.","+7(84244)21952","Начальник управления  архитектуры и строительства администрации района","2","1159680","Генеральный план муниципальное образование ""Майнское городское поселение"" Майнского района Ульяновской области","3538b3d2-d252-1709-e043-230019acb57c","","N","","","","83","","31859","5551","1","2","- Майнское","","102177"
"5514","- Барышское","2012-06-18T00:00:00","2011-02-17T00:00:00","Решение Совета депутатов МО ""Барышское городское поселение"" Барышского района Ульяновской области","42/185-1","","Генплан МО ""Барышское городское поселение""","0","","2012-06-18T00:00:00","Генеральный план городских округов и поселений","ООО ""Мастер СВ""","","samushkin@mail.ru","Самышкин А.С.","+7(84253)21191","Инженер","3","22354757","Генеральный план муниципального образования ""Барышское городское поселение""","3538b3d2-801a-1709-e043-230019acb57c","","N","","","","83","","18031","5514","1","2","- Барышское","","102017"
"5588","- Пичеурское","2012-06-18T00:00:00","2011-02-15T00:00:00","Решение Совета депутатов","48","","Генплан МО ""Пичеурское сельское поселение""","0","","2012-06-18T00:00:00","Генеральный план городских округов и поселений","ООО ""Компания СТАНДАРТ""","","pavlarhitect@mail.ru","Разорёнов В.В.","+7(84248)21135","Начальник отдела архитектура и строительства","2","27548736","Генеральный план муниципального образования ""Пичеурское сельское поселение"" Павловского района Ульяновской области","3538b3d2-7922-1709-e043-230019acb57c","","N","","","","83","","20949","5588","1","2","- Пичеурское","","102219"
"5650","- Озерское","2012-06-20T00:00:00","2010-12-09T00:00:00","Решение Совета депутатов муниципального образования ""Озерское сельское поселение""","46","","Генплан Озёрского сельского поселения","0","","2012-06-20T00:00:00","Генеральный план городских округов и поселений","ООО ""КЕН"" г.Казань","","31dizain@mail.ru","Суркова О.В.","8(231)21937","Начальник отдела архитектуры","1","","Генеральный план муниципального образования ""Озёрское сельское поселение"" Чердаклинского района Ульяновской области","3538b3d2-2730-1709-e043-230019acb57c","","N","","","","83","","22718","5650","1","2","- Озерское","","102489"
"5645","- Богдашкинское","2012-06-19T00:00:00","2011-01-31T00:00:00","Решение Совета депутатов муниципального образования ""Богдашкинское сельское поселение""","2","","Генплан МО ""Богдашкинское сельское поселение""","0","","2012-06-19T00:00:00","Генеральный план городских округов и поселений","ООО ""КЕН""","","31dizain@mail.ru","Суркова О.В.","+7(84231)21937","Начальник отдела архитектуры","2","20059387","Генеральный план муниципального образования ""Богдашкинское сельское поселение"" Чердаклинского района Ульяновской области","3538b3d2-1b26-1709-e043-230019acb57c","","N","","","","83","","20114","5645","1","2","- Богдашкинское","","102484"
"5650","- Озерское","2012-06-19T00:00:00","2020-12-09T00:00:00","Решение Совета депутатов муниципального образования ""Озёрское сельское поселение""","46","","Генплан МО ""Озёрское сельское поселение""","0","","2012-06-19T00:00:00","Генеральный план городских округов и поселений","ООО ""КЕН""","","31dizain@mail.ru","Суркова О.В.","+7(84231)21937","Начальник отдела архитектуры","2","6102525","Генеральный план муниципального образования ""Озёрское сельское поселение"" Чердаклинского района Ульяновской области","3538b3d2-6f28-1709-e043-230019acb57c","","N","","","","83","","22432","5650","1","2","- Озерское","","102489"
"5646","- Бряндинское","2012-06-19T00:00:00","2011-01-31T00:00:00","Решение Совета депутатов муниципального образования ""Бряндинское сельское поселение""","2","","Генплан МО ""Бряндинское сельское поселение""","0","","2012-06-19T00:00:00","Генеральный план городских округов и поселений","ООО ""КЕН""","","31dizain@mail.ru","Суркова О.В.","+7(84231)21937","Начальник отдела архитектуры","2","22603380","Генеральный план муниципального образования ""Бряндинское сельское поселение"" Чердаклинского района Ульяновской области","3538b3d2-ce2f-1709-e043-230019acb57c","","N","","","","83","","23680","5646","1","2","- Бряндинское","","102485"
"5651","- Калмаюрское","2012-06-19T00:00:00","2010-12-09T00:00:00","Решение Совета депутатов муниципального образования ""Калмаюрское сельское поселение""","63","","Генплан МО ""Калмаюрское сельское поселение""","0","","2012-06-19T00:00:00","Генеральный план городских округов и поселений","ООО ""КЕН""","","31dizain@mail.ru","Суркова О.В.","+7(84231)21937","Начальник отдела архитектуры","2","3549825","Генеральный план муниципального образования ""Калмаюрское сельское поселение"" Чердаклинского района Ульяновской области","3538b3d2-374d-1709-e043-230019acb57c","","N","","","","83","","31133","5651","1","2","- Калмаюрское","","102490"
"5644","- Белоярское","2012-06-18T00:00:00","2010-12-15T00:00:00","Решение Совета депутатов муниципального образования ""Белоярское сельское поселение""","44","","Генплан МО ""Белоярское сельское поселение""","0","","2012-06-18T00:00:00","Генеральный план городских округов и поселений","ООО ""КЕН""","","31dizain@mail.ru","Суркова О.В.","+7(84231)21937","Начальник отдела архитектуры","2","10824806","Генеральный план муниципального образования ""Белоярское сельское поселение"" Чердаклинского района Ульяновской области","3538b3d2-0551-1709-e043-230019acb57c","","N","","","","83","","32355","5644","1","2","- Белоярское","","102483"
"5648","- Крестовогородищенское","2012-06-19T00:00:00","2010-12-17T00:00:00","Решение Совета депутатов муниципального образования ""Крестовогородищенское сельское поселение""","54","","Генплан МО ""Крестовогородищенское сельское поселение""","0","","2012-06-19T00:00:00","Генеральный план городских округов и поселений","ООО ""КЕН""","","31dizain@mail.ru","Суркова О.В.","+7(84231)21937","Начальник отдела архитектуры","2","8025444","Генеральный план муниципального образования ""Крестовогородищенское сельское поселение"" Чердаклинского района Ульяновской области","3538b3d2-1953-1709-e043-230019acb57c","","N","","","","83","","32204","5648","1","2","- Крестовогородищенское","","102487"
"5643","- Октябрьское","2012-06-19T00:00:00","2010-12-17T00:00:00","Решение Совета депутатов муниципального образования ""Октябрьское сельское поселение""","47","","Генплан МО ""Октябрьское сельское поселение""","0","","2012-06-19T00:00:00","Генеральный план городских округов и поселений","ООО ""КАНГРО-ПРОЕКТ""","","31dizain@mail.ru","Суркова О.В.","+7(84231)21937","Начальник отдела архитектуры","29","17318650","Генеральный план муниципального образования ""Октябрьское сельское поселение"" Чердаклинского района Ульяновской области","3538b3d2-7128-1709-e043-230019acb57c","","N","","","","83","","22434","5643","1","2","- Октябрьское","","102482"
"5647","- Красноярское","2012-06-19T00:00:00","2010-12-23T00:00:00","Решение Совета Депутатов муниципального образования ""Красноярское сельское поселение""","43","","Генплан МО ""Красноярское сельское поселение""","0","","2012-06-19T00:00:00","Генеральный план городских округов и поселений","ООО ""КАНГРО-ПРОЕКТ""","","31dizain@mail.ru","Суркова О.В.","+7(84231)21937","Начальник отдела архитектуры","2","902918","Генеральный план муниципального образования ""Красноярское сельское поселение"" Чердаклинского района Ульяновской области","3538b3d2-f350-1709-e043-230019acb57c","","N","","","","83","","32269","5647","1","2","- Красноярское","","102486"
"5619","- Сарское","2012-06-18T00:00:00","2012-04-11T00:00:00","Решение Совета депутатов муниципального образования ""Сурский район""","47/14","","Генплан МО Сарское СП","0","","2012-06-18T00:00:00","Генеральный план городских округов и поселений","ООО ""Атриум""","","arxitektura-Surskoe@mail.ru","Сидорченко Т.И.","+7(84242)21839","Начальник управления","17","2130104","Генеральный план муниципального образования Сарское сельское поселение Сурского района Ульяновской области","3538b3d2-9226-1709-e043-230019acb57c","","N","","","","83","","19844","5619","1","2","- Сарское","","102255"
"5616","- Астрадамовское","2012-06-18T00:00:00","2011-08-31T00:00:00","Решение Совета депутатов муниципального образования ""Сурский район""","40/42","","Генплан МО Астрадамовское СП","0","","2012-06-18T00:00:00","Генеральный план городских округов и поселений","ООО ""Атриум""","","arxitektura-surskoe@mail.ru","Сидорченко Т.И.","+7(84242)21839","Начальник управления","13","3150512","Генеральный план муниципального образования Астрадамовское сельское поселение","3538b3d2-4749-1709-e043-230019acb57c","","N","","","","83","","28809","5616","1","2","- Астрадамовское","","102252"
"5528","- Стемасское","2012-06-19T00:00:00","2010-07-23T00:00:00","Решение","10/37","","Генплан МО ""Стемасское сельское поселение""","0","","2012-06-19T00:00:00","Генеральный план городских округов и поселений","ООО ""Арконпроект""","","arkonproekt@bk.ru","Андреев В.К.","+7(8352)516711","Директор","7","35307660","Генеральный план муниципального образования ""Стемасское сельское поселение""","3538b3d2-6924-1709-e043-230019acb57c","","N","","","","83","","19846","5528","1","2","- Стемасское","","102150"
"5525","- Бекетовское","2012-06-19T00:00:00","2010-08-18T00:00:00","Решение","24","","Генплан МО ""Бекетовское сельское поселение""","0","","2012-06-19T00:00:00","Генеральный план городских округов и поселений","ООО ""Арконпроект""","","arkonproekt@bk.ru","Андреев В.К.","+7(8352)516711","Директор","7","57005843","Генеральный план муниципального образования ""Бекетовское сельское поселение"" Вешкаймского района Ульяновской области","3538b3d2-6c41-1709-e043-230019acb57c","","N","","","","83","","28257","5525","1","2","- Бекетовское","","102147"
"5636","- Елховоозерское","2012-06-21T00:00:00","2009-08-28T00:00:00","Решение Совета депутатов муниципального образования ""Елховоозерское сельское поселение""","178","","Генплан МО ""Елховоозерское сельское поселение""","0","","2012-06-21T00:00:00","Генеральный план городских округов и поселений","ООО ""Арконпроект""","","cilnadm@mail.ru","Кучатов Р.А.","+7(84245)21376","Ведущий инженер отдела архитектуры и градостроительства","3","9730838","Генеральный проект муниципального образования ""Елховоозерское сельское поселение"" Цильнинского района Ульяновской области","3538b3d2-5147-1709-e043-230019acb57c","","N","","","","83","","29637","5636","1","2","- Елховоозерское","","102474"
